,Date,Net Sentiment
0,2022-01-01T00:00:00Z,0.5333333333333333
1,2022-01-02T00:00:00Z,0.7452830188679245
2,2022-01-09T00:00:00Z,0.8204488778054863
3,2022-01-16T00:00:00Z,0.8883415435139573
4,2022-01-23T00:00:00Z,0.8534031413612565
5,2022-01-30T00:00:00Z,0.9077809798270894
6,2022-02-06T00:00:00Z,0.8419618528610354
7,2022-02-13T00:00:00Z,0.9339805825242719
8,2022-02-20T00:00:00Z,0.9484777517564403
9,2022-02-27T00:00:00Z,0.9033457249070632
10,2022-03-06T00:00:00Z,0.6347438752783965
11,2022-03-13T00:00:00Z,0.9132530120481928
12,2022-03-20T00:00:00Z,0.8776371308016878
13,2022-03-27T00:00:00Z,0.8982035928143712
14,2022-04-03T00:00:00Z,0.8604651162790697
15,2022-04-10T00:00:00Z,0.9155555555555556
16,2022-04-17T00:00:00Z,0.7558886509635975
17,2022-04-24T00:00:00Z,0.8424821002386634
18,2022-05-01T00:00:00Z,0.9175257731958762
19,2022-05-08T00:00:00Z,0.9058823529411765
20,2022-05-15T00:00:00Z,0.8817480719794345
21,2022-05-22T00:00:00Z,0.9130434782608695
22,2022-05-29T00:00:00Z,0.7824074074074074
23,2022-06-05T00:00:00Z,0.8333333333333334
24,2022-06-12T00:00:00Z,0.8654292343387471
25,2022-06-19T00:00:00Z,0.8798076923076923
26,2022-06-26T00:00:00Z,0.8735294117647059
27,2022-07-03T00:00:00Z,0.8105263157894737
28,2022-07-10T00:00:00Z,0.940983606557377
29,2022-07-17T00:00:00Z,0.9413680781758957
30,2022-07-24T00:00:00Z,0.9398496240601504
31,2022-07-31T00:00:00Z,0.8972809667673716
32,2022-08-07T00:00:00Z,0.9351032448377581
33,2022-08-14T00:00:00Z,0.7247259439707674
34,2022-08-21T00:00:00Z,0.8741648106904232
35,2022-08-28T00:00:00Z,0.7898330804248862
36,2022-09-04T00:00:00Z,0.932132383745287
37,2022-09-11T00:00:00Z,0.7107540173053152
38,2022-09-18T00:00:00Z,0.8509142053445851
39,2022-09-25T00:00:00Z,0.8643115214773184
40,2022-10-02T00:00:00Z,0.7188389299943084
41,2022-10-09T00:00:00Z,0.9682651622002821
42,2022-10-16T00:00:00Z,0.8834038551951104
43,2022-10-23T00:00:00Z,0.861323155216285
44,2022-10-30T00:00:00Z,0.8902835890283589
45,2022-11-06T00:00:00Z,0.7790788446526151
46,2022-11-13T00:00:00Z,0.8870967741935484
47,2022-11-20T00:00:00Z,0.719848566792861
48,2022-11-27T00:00:00Z,0.7878917990553885
49,2022-12-04T00:00:00Z,0.9054111631870473
50,2022-12-11T00:00:00Z,0.8512880562060889
51,2022-12-18T00:00:00Z,0.902358749314317
52,2022-12-25T00:00:00Z,0.7806451612903226
